ncounts,nstrata,ymin,ymax,nknots,stratify_by,nonzeroweight,nobservers,X.basis,count,strat_name,strat,obser,year,firstyr,month,day,r_year,route
NA,NA,NA,NA,NA,NA,NA,NA,NA,6,50-120,126,14,21,0,6,8,2014,11-608
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,15,10,1,6,28,2003,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,15,11,0,6,19,2004,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-120,126,15,12,0,6,26,2005,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,16,20,1,6,4,2013,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,1,1,6,19,1994,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,2,0,6,24,1995,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,3,0,6,23,1996,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,4,0,7,2,1997,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,5,0,6,27,1998,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,6,0,6,9,1999,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,7,0,6,18,2000,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,126,17,9,0,6,27,2002,8-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,1,1,5,27,1994,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,2,0,5,20,1995,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,5,0,6,17,1998,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,6,0,6,27,1999,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,7,0,6,25,2000,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,8,0,6,22,2001,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,9,0,6,23,2002,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,10,0,6,22,2003,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,11,0,6,15,2004,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,12,0,5,28,2005,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,13,0,6,4,2006,14-106
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34-116,6,1,15,0,6,1,2008,14-106
